ID,First_Author,Year,Title,Order,Family,Genus,Species_reported,Species_accepted,Class,Major,Minor
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asparagales,Orchidaceae,Sobralia,Sobralia liliastrum,Sobralia liliastrum,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Lamiales,Orobanchaceae,Buchnera,Buchnera carajasensis,Buchnera carajasensis,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Piperales,Piperaceae,Peperomia,Peperomia sp.,Peperomia sp.,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Axonopus,Axonopus carajasensis,Axonopus carajasensis,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Axonopus,Axonopus longispicus,Axonopus longispicus,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Paspalum,Paspalum cangarum,Paspalum cangarum,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Paspalum,Paspalum cinerascens,Paspalum cinerascens,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Sporobolus,Sporobolus multiramosus,Sporobolus multiramosus,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Trachypogon,Trachypogon spicatus,Trachypogon spicatus,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Borreria,Borreria carajasensis,Borreria carajasensis,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Borreria,Borreria elaiosulcata,Borreria elaiosulcata,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Carajasia,Carajasia cangae,Carajasia cangae,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Mitracarpus,Mitracarpus carajasensis,Mitracarpus carajasensis,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Sapindales,Rutaceae,Pilocarpus,Pilocarpus microphyllus,Pilocarpus microphyllus,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Pandanales,Velloziaceae,Vellozia,Vellozia glauca,Vellozia glauca,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Xyridaceae,Xyris,Xyris brachysepala,Xyris brachysepala,Abiotic,Temperature,Constant
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Cavalcantia,Cavalcantia glomerata,Cavalcantia glomerata,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Cavalcantia,Cavalcantia percymosa,Cavalcantia percymosa,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Lepidaploa,Lepidaploa arenaria,Lepidaploa arenaria,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Lepidaploa,Lepidaploa paraensis,Lepidaploa paraensis,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Monogereion,Monogereion carajensis,Monogereion carajensis,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Parapiqueria,Parapiqueria cavalcantei,Parapiqueria cavalcantei,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Praxelis,Praxelis asperulacea,Praxelis asperulacea,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma carajasense,Anemopaegma carajasense,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Bromeliaceae,Dyckia,Dyckia duckei,Dyckia duckei,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Solanales,Convolvulaceae,Ipomoea,Ipomoea cavalcantei,Ipomoea cavalcantei,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Solanales,Convolvulaceae,Ipomoea,Ipomoea marabaensis,Ipomoea marabaensis,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Solanales,Convolvulaceae,Ipomoea,Ipomoea maurandioides,Ipomoea maurandioides,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Solanales,Convolvulaceae,Operculina,Operculina hamiltonii,Operculina hamiltonii,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Cyperaceae,Bulbostylis,Bulbostylis cangae,Bulbostylis cangae,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Cyperaceae,Bulbostylis,Bulbostylis conifera,Bulbostylis conifera,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Cyperaceae,Hypolytrum,Hypolytrum paraense,Hypolytrum paraense,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Eriocaulaceae,Paepalanthus,Paepalanthus fasciculoides,Paepalanthus fasciculoides,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Bauhinia,Bauhinia pulchella,Bauhinia pulchella,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Chamaecrista,Chamaecrista desvauxii,Chamaecrista desvauxii,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Dioclea,Dioclea apurensis,Dioclea apurensis,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Mimosa,Mimosa acutistipula var. ferrea,Mimosa acutistipula var. ferrea,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Mimosa,Mimosa dasilvae,Mimosa dasilvae,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Mimosa,Mimosa skinneri var. carajarum,Mimosa skinneri var. carajarum,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Gentianaceae,Chelonanthus,Chelonanthus purpurascens,Chelonanthus purpurascens,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Lamiales,Lentibulariaceae,Utricularia,Utricularia neottioides,Utricularia neottioides,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Lamiales,Lentibulariaceae,Utricularia,Utricularia physoceras,Utricularia physoceras,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Lamiales,Lentibulariaceae,Utricularia,Utricularia subulata,Utricularia subulata,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Myrtales,Melastomataceae,Brasilianthus,Brasilianthus carajensis,Brasilianthus carajensis,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Myrtales,Melastomataceae,Pleroma,Pleroma carajasense,Pleroma carajasense,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Myrtales,Melastomataceae,Tibouchina,Tibouchina edmundoi,Tibouchina edmundoi,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Malpighiales,Ochnaceae,Sauvagesia,Sauvagesia tenella,Sauvagesia tenella,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asparagales,Orchidaceae,Epidendrum,Epidendrum nocturnum,Epidendrum nocturnum,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asparagales,Orchidaceae,Sobralia,Sobralia liliastrum,Sobralia liliastrum,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Lamiales,Orobanchaceae,Buchnera,Buchnera carajasensis,Buchnera carajasensis,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Piperales,Piperaceae,Peperomia,Peperomia sp.,Peperomia sp.,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Axonopus,Axonopus carajasensis,Axonopus carajasensis,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Axonopus,Axonopus longispicus,Axonopus longispicus,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Paspalum,Paspalum cangarum,Paspalum cangarum,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Paspalum,Paspalum cinerascens,Paspalum cinerascens,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Sporobolus,Sporobolus multiramosus,Sporobolus multiramosus,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Trachypogon,Trachypogon spicatus,Trachypogon spicatus,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Borreria,Borreria carajasensis,Borreria carajasensis,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Borreria,Borreria elaiosulcata,Borreria elaiosulcata,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Carajasia,Carajasia cangae,Carajasia cangae,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Mitracarpus,Mitracarpus carajasensis,Mitracarpus carajasensis,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Sapindales,Rutaceae,Pilocarpus,Pilocarpus microphyllus,Pilocarpus microphyllus,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Pandanales,Velloziaceae,Vellozia,Vellozia glauca,Vellozia glauca,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Xyridaceae,Xyris,Xyris brachysepala,Xyris brachysepala,Dormancy,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Cavalcantia,Cavalcantia glomerata,Cavalcantia glomerata,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Cavalcantia,Cavalcantia percymosa,Cavalcantia percymosa,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Lepidaploa,Lepidaploa arenaria,Lepidaploa arenaria,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Lepidaploa,Lepidaploa paraensis,Lepidaploa paraensis,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Monogereion,Monogereion carajensis,Monogereion carajensis,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Parapiqueria,Parapiqueria cavalcantei,Parapiqueria cavalcantei,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Praxelis,Praxelis asperulacea,Praxelis asperulacea,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Lamiales,Bignoniaceae,Anemopaegma,Anemopaegma carajasense,Anemopaegma carajasense,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Bromeliaceae,Dyckia,Dyckia duckei,Dyckia duckei,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Solanales,Convolvulaceae,Ipomoea,Ipomoea cavalcantei,Ipomoea cavalcantei,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Solanales,Convolvulaceae,Ipomoea,Ipomoea marabaensis,Ipomoea marabaensis,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Solanales,Convolvulaceae,Ipomoea,Ipomoea maurandioides,Ipomoea maurandioides,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Solanales,Convolvulaceae,Operculina,Operculina hamiltonii,Operculina hamiltonii,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Cyperaceae,Bulbostylis,Bulbostylis cangae,Bulbostylis cangae,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Cyperaceae,Bulbostylis,Bulbostylis conifera,Bulbostylis conifera,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Cyperaceae,Hypolytrum,Hypolytrum paraense,Hypolytrum paraense,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Eriocaulaceae,Paepalanthus,Paepalanthus fasciculoides,Paepalanthus fasciculoides,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Bauhinia,Bauhinia pulchella,Bauhinia pulchella,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Chamaecrista,Chamaecrista desvauxii,Chamaecrista desvauxii,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Dioclea,Dioclea apurensis,Dioclea apurensis,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Mimosa,Mimosa acutistipula var. ferrea,Mimosa acutistipula var. ferrea,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Mimosa,Mimosa dasilvae,Mimosa dasilvae,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Fabales,Fabaceae,Mimosa,Mimosa skinneri var. carajarum,Mimosa skinneri var. carajarum,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Gentianaceae,Chelonanthus,Chelonanthus purpurascens,Chelonanthus purpurascens,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Lamiales,Lentibulariaceae,Utricularia,Utricularia neottioides,Utricularia neottioides,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Lamiales,Lentibulariaceae,Utricularia,Utricularia physoceras,Utricularia physoceras,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Lamiales,Lentibulariaceae,Utricularia,Utricularia subulata,Utricularia subulata,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Myrtales,Melastomataceae,Brasilianthus,Brasilianthus carajensis,Brasilianthus carajensis,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Myrtales,Melastomataceae,Pleroma,Pleroma carajasense,Pleroma carajasense,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Myrtales,Melastomataceae,Tibouchina,Tibouchina edmundoi,Tibouchina edmundoi,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Malpighiales,Ochnaceae,Sauvagesia,Sauvagesia tenella,Sauvagesia tenella,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asparagales,Orchidaceae,Epidendrum,Epidendrum nocturnum,Epidendrum nocturnum,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asparagales,Orchidaceae,Sobralia,Sobralia liliastrum,Sobralia liliastrum,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Lamiales,Orobanchaceae,Buchnera,Buchnera carajasensis,Buchnera carajasensis,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Piperales,Piperaceae,Peperomia,Peperomia sp.,Peperomia sp.,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Axonopus,Axonopus carajasensis,Axonopus carajasensis,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Axonopus,Axonopus longispicus,Axonopus longispicus,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Paspalum,Paspalum cangarum,Paspalum cangarum,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Paspalum,Paspalum cinerascens,Paspalum cinerascens,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Sporobolus,Sporobolus multiramosus,Sporobolus multiramosus,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Poaceae,Trachypogon,Trachypogon spicatus,Trachypogon spicatus,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Borreria,Borreria carajasensis,Borreria carajasensis,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Borreria,Borreria elaiosulcata,Borreria elaiosulcata,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Carajasia,Carajasia cangae,Carajasia cangae,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Gentianales,Rubiaceae,Mitracarpus,Mitracarpus carajasensis,Mitracarpus carajasensis,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Sapindales,Rutaceae,Pilocarpus,Pilocarpus microphyllus,Pilocarpus microphyllus,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Pandanales,Velloziaceae,Vellozia,Vellozia glauca,Vellozia glauca,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Poales,Xyridaceae,Xyris,Xyris brachysepala,Xyris brachysepala,Viability,,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Cavalcantia,Cavalcantia glomerata,Cavalcantia glomerata,Longevity,Ex situ,
91,"Zanetti, M.",2020,Seed Functional Traits Provide Support for Ecological Restoration and ex situ Conservation in the Threatened Amazon Ironstone Outcrop Flora,Asterales,Asteraceae,Cavalcantia,Cavalcantia percymosa,Cavalcantia percymosa,Longevity,Ex situ,
